,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Status
227,2005-01-29 23:08:07,1107011287.0,se,2.914,24.0,,1174.069946,-18.059938732892654,0.7330355293101469,outperform
228,2013-04-22 03:39:09,1366573149.0,se,127.17,30.57,,1562.5,9.049163694251671,-3.7443066498148845,underperform
229,2012-07-23 11:16:34,1343013394.0,se,124.63,30.41,,1350.52002,-5.745229610659818,10.49893267645382,outperform
230,2007-12-31 03:00:29,1199041229.0,se,1.416,25.98,,1468.359985,2.4789941544665184,-12.985366872344578,underperform
231,2011-04-18 18:17:23,1303121843.0,se,129.67,26.94,,1305.140015,-8.912366630622031,1.7129177846006742,outperform
232,2013-06-04 14:30:44,1370327444.0,se,143.53,30.83,,1631.380005,13.856400136175429,-7.655917876444127,underperform
233,2011-04-17 12:48:24,1303015704.0,se,129.67,27.48,,1314.52002,-8.257722342175375,2.918418174073409,outperform
234,2004-10-20 14:13:35,1098252815.0,se,3.657,20.93,,1103.660034,-22.973949625299607,-4.9282205434913,underperform
235,2012-11-08 01:42:52,1352310172.0,se,129.08,27.79,,1377.51001,-3.861558674585438,-0.4098846598961394,underperform
236,2004-06-19 14:49:29,1087627769.0,agn,0.695,91.42,,1133.560059,0.0,0.0,underperform
237,2008-02-16 18:44:49,1203158689.0,agn,0.436,63.89,,1367.209961,20.612044341622322,-50.72580500668467,underperform
238,2007-02-20 16:30:00,1171960200.0,agn,0.544,113.32,,1459.680054,28.769538271108054,-4.814167455094065,underperform
239,2013-04-22 02:49:52,1366570192.0,agn,26.63,113.74,,1562.5,37.84007186865783,-13.425282982199732,underperform
240,2013-05-12 05:08:18,1368306498.0,agn,40.37,104.18,,1626.670044,43.50100209379379,-29.543443572682428,underperform
241,2006-06-21 09:29:01,1150853341.0,agn,0.47,104.14,,1252.199951,10.466131993452688,3.4476724257116054,outperform
242,2007-04-06 22:28:10,1175869690.0,agn,0.544,113.52,,1437.77002,26.836686647937025,-2.662545322187743,underperform
243,2003-11-17 22:46:03,1069080363.0,agn,0.739,76.65,,1043.630005,-7.933417668167852,-8.222784475783136,underperform
244,2004-11-02 14:09:49,1099375789.0,agn,0.637,72.5,,1130.560059,-0.264652937987823,-20.431037282970394,underperform
245,2005-04-04 23:20:33,1112628033.0,agn,0.522,69.07,,1176.119995,3.7545373676579152,-28.20214183057632,underperform
246,2005-03-10 01:40:57,1110390057.0,agn,0.522,75.47,,1209.25,6.677188420591669,-24.124136571980866,underperform
247,2012-08-11 08:06:33,1344643593.0,agn,28.52,85.61,,1402.219971,23.700545010116674,-30.055828317926782,underperform
248,2005-08-29 12:42:47,1125290567.0,agn,0.51,92.83,,1212.280029,6.9444904462711055,-5.402158352637331,underperform
249,2008-05-17 08:24:31,1210983871.0,agn,0.429,54.11,,1408.660034,24.26867220804223,-65.08031079916015,underperform
250,2004-08-10 02:33:38,1092076418.0,agn,0.637,69.32,,1079.040039,-4.809627824051618,-19.364513501697683,underperform
251,2008-01-23 23:06:53,1201100813.0,agn,0.449,65.01,,1338.599976,18.088138812943132,-46.976784623487866,underperform
252,2012-08-22 22:58:41,1345647521.0,agn,28.52,85.43,,1413.48999,24.694759556626206,-31.246936323198064,underperform
253,2007-12-18 09:39:43,1197941983.0,cah,0.528,58.16,,1454.97998,0.0,0.0,underperform
254,2007-06-08 15:38:03,1181288283.0,cah,0.406,72.03,,1507.670044,3.6213600684732374,20.226645433590047,outperform
255,2004-08-09 03:26:28,1091993188.0,cah,0.331,44.01,,1065.219971,-26.78799807266077,2.4585620341463255,outperform
256,2011-08-17 19:47:33,1313581653.0,cah,42.78,41.89,,1193.890015,-17.94457439888624,-10.029978558472767,underperform
257,2007-01-14 06:31:22,1168727482.0,cah,0.349,66.92,,1423.819946,-2.1416125601948144,17.203510772024263,outperform
258,2006-10-23 12:36:46,1161578206.0,cah,0.333,65.69,,1377.02002,-5.358146577384531,18.305189218374906,outperform
259,2005-01-25 11:55:39,1106625339.0,cah,0.396,54.1,,1168.410034,-19.695799938085752,12.715057159543807,outperform
260,2009-02-02 08:41:27,1233535287.0,cah,0.475,37.65,,825.4400019999999,-43.2679477830341,8.003160987985964,outperform
261,2007-05-30 02:17:23,1180462643.0,cah,0.406,72.66,,1530.22998,5.171892468238635,19.759331740839773,outperform
262,2007-04-05 16:09:41,1175760581.0,cah,0.335,74.3225,,1443.76001,-0.7711425692606508,28.560860588517887,outperform
263,2005-03-08 20:25:26,1110284726.0,cah,0.329,57.65,,1219.430054,-16.189221105296593,15.312329771046253,outperform
264,2004-10-13 12:20:39,1097641239.0,cah,0.331,42.25,,1113.650024,-23.45942629396179,-3.8961445451028567,underperform
265,2004-07-15 07:35:28,1089848128.0,cah,0.331,50.21,,1106.689941,-23.937789095902197,10.268600650235078,outperform
266,2004-05-22 00:33:10,1085157190.0,cah,0.331,66.7,,1088.680054,-25.17559904844877,39.85923041020944,outperform
267,2013-04-25 03:34:17,1366832057.0,cah,44.28,44.39,,1585.160034,8.947205857774065,-32.623271882533345,underperform
268,2005-05-27 11:11:07,1117163467.0,cah,0.333,58.13,,1198.780029,-17.608486338073188,17.556904494882,outperform
269,2006-09-22 22:03:56,1158933836.0,cah,0.333,66.85,,1314.780029,-9.6358680481638,24.577408625880445,outperform
270,2004-01-30 08:27:25,1075422445.0,cah,0.359,64.0,,1131.130005,-22.25803649889396,32.29930197344693,outperform
271,2007-02-28 09:57:17,1172627837.0,cah,0.335,70.37,,1406.819946,-3.3100135164746387,24.30382369529171,outperform
272,2006-06-24 13:49:34,1151128174.0,cbg,0.791,22.79,,1252.199951,0.0,0.0,underperform
273,2012-06-10 10:07:46,1339294066.0,cbg,235.33,16.24,,1314.98999,5.0143780112637915,-33.755053746235276,underperform
274,2005-02-10 04:35:56,1107981356.0,cbg,1.38,36.75,,1197.01001,-4.407438361255781,65.66237473685912,outperform
275,2007-06-11 10:07:44,1181527664.0,cbg,2.112,36.62,,1509.119995,20.517493535662975,40.16701721466612,outperform
276,2004-09-11 05:09:14,1094850554.0,cbg,2.237,22.36,,1116.27002,-10.855289595838686,8.968497143008499,outperform
277,2006-02-02 22:56:16,1138892176.0,cbg,1.076,69.06,,1270.839966,1.4885813551672904,201.53906234821142,outperform
278,2013-05-09 12:41:59,1368074519.0,cbg,187.72,24.57,,1626.670044,29.904975854770647,-22.094532677938698,underperform
279,2012-11-04 01:53:18,1351965198.0,cbg,219.81,17.55,,1427.589966,14.006550220668387,-36.99909080864556,underperform
280,2006-10-23 12:38:38,1161578318.0,cbg,0.461,25.5,,1377.02002,9.968062121414336,1.9231182208410438,outperform
281,2007-03-20 14:42:32,1174372952.0,cbg,2.12,34.43,,1410.939941,12.676888373396848,38.398144535773845,outperform
282,2013-04-22 01:19:16,1366564756.0,cbg,223.06,23.83,,1562.5,24.7803914025229,-20.216986400328956,underperform
283,2011-08-19 11:09:39,1313723379.0,cbg,221.32,14.6,,1123.530029,-10.275509266490943,-25.66130512578637,underperform
284,2013-06-21 23:32:03,1371828723.0,wpx,30.23,19.12,,1592.430054,0.0,0.0,underperform
285,2013-06-21 19:06:36,1371812796.0,wpx,30.23,19.19,,1592.430054,0.0,0.36610878661088014,outperform
286,2013-06-27 14:49:04,1372315744.0,wpx,30.23,19.63,,1613.199951,1.3042894378832246,1.3630745788531669,outperform
287,2005-02-05 06:22:55,1107555775.0,trow,0.0,60.01,,1193.189941,0.0,0.0,underperform
288,2006-02-22 00:55:48,1140540948.0,trow,0.0,75.43,,1292.670044,8.337323302996221,17.35839407744039,outperform
289,2004-09-25 06:47:42,1096066062.0,trow,0.0,50.89,,1113.560059,-6.6736970589328966,-8.523770029885629,underperform
290,2005-01-13 13:27:41,1105594061.0,hrs,0.308,57.69,,1177.449951,0.0,0.0,underperform
291,2004-08-10 05:14:48,1092086088.0,hrs,0.322,45.77,,1079.040039,-8.357884928902601,-12.304274890823512,underperform
292,2011-10-20 07:46:18,1319067978.0,hrs,82.49,35.79,,1215.390015,3.2222230734968957,-41.18374153423533,underperform
293,2008-06-24 16:35:12,1214296512.0,hrs,0.41,51.9,,1314.290039,11.621732871429701,-21.658134327487943,underperform
294,2012-07-28 11:41:32,1343446892.0,hrs,117.67,42.51,,1337.890015,13.626062310651868,-39.93911483275275,underperform
295,2010-09-25 07:08:51,1285369731.0,hrs,55.14,45.37,,1134.280029,-3.666391251987919,-17.689129635514252,underperform
296,2007-03-21 08:58:39,1174438719.0,hrs,0.389,49.17,,1435.040039,21.876945833768175,-36.64553657739791,underperform
297,2008-02-09 02:06:45,1202494005.0,hrs,0.45,54.82,,1326.449951,12.654465684376252,-17.629331345669364,underperform
298,2008-04-15 00:01:02,1208188862.0,hrs,0.45,48.69,,1334.430054,13.332210245257366,-28.932834270218365,underperform
299,2007-03-19 19:30:27,1174303827.0,hrs,0.389,48.4,,1402.060059,19.07597922181236,-35.17929002091099,underperform
300,2012-11-18 17:15:45,1353230145.0,hrs,106.73,46.42,,1353.329956,14.937365690204185,-34.47281377479423,underperform
301,2013-05-13 02:02:15,1368381735.0,hrs,114.84,48.79,,1633.77002,38.75494398827317,-54.18222774629015,underperform
302,2007-06-08 15:39:14,1181288354.0,hrs,0.366,51.34,,1507.670044,28.04536130979888,-39.05246826074358,underperform
303,2012-11-14 06:40:34,1352846434.0,hrs,106.73,47.94,,1355.48999,15.120815865573888,-32.02149189261497,underperform
304,2005-01-19 17:22:30,1106126550.0,px,0.857,42.16,,1184.630005,0.0,0.0,underperform
305,2007-06-04 17:06:04,1180947964.0,px,0.836,69.19,,1539.180054,29.929180208465166,34.18372301734129,outperform
306,2007-05-27 21:41:55,1180273315.0,px,0.836,68.84,,1507.51001,27.25576793067976,36.0269645171381,outperform
307,2005-03-19 09:18:40,1111195120.0,px,0.977,47.9,,1188.069946,0.2903810460212081,13.324419712992079,outperform
308,2003-12-14 17:25:13,1071393913.0,px,1.029,74.4,,1071.209961,-9.574301133795776,86.04488936908992,outperform
309,2013-05-10 12:17:11,1368159431.0,px,127.95,114.23,,1633.699951,37.90803407853915,133.03598869185936,outperform
310,2007-07-12 08:33:08,1184200388.0,px,0.836,74.0,,1547.699951,30.648383416558833,44.87343821531974,outperform
311,2005-09-12 06:32:19,1126477939.0,px,0.871,48.95,,1240.560059,4.721309924949937,11.384003168029205,outperform
312,2006-06-27 20:12:23,1151410343.0,px,0.826,51.79,,1239.199951,4.606497030268963,18.23505894696065,outperform
313,2008-01-25 10:58:34,1201229914.0,px,0.823,77.67,,1330.609985,12.322833237707842,71.9039219805085,outperform
314,2005-09-04 22:45:44,1125845144.0,px,0.871,47.9,,1221.589966,3.1199582016327554,10.494842557380531,outperform
315,2008-12-09 23:10:27,1228835427.0,px,1.011,56.95,,888.669983,-24.983329879441975,60.063975040732316,outperform
316,2008-05-24 21:10:03,1211634603.0,px,0.878,91.81,,1390.709961,17.396145220886925,100.36950942806946,outperform
317,2013-04-22 02:13:48,1366568028.0,px,110.33,109.75,,1562.5,31.89772278307268,128.42011402907156,outperform
318,2005-04-10 04:31:32,1113078692.0,px,0.977,48.43,,1191.140015,0.5495395163488169,14.32237699219009,outperform
319,2012-11-04 11:00:48,1351998048.0,px,108.3,109.7,,1427.589966,20.509353973353058,139.68988701336423,outperform
320,2011-10-11 09:44:36,1318297476.0,px,90.38,101.96,,1195.540039,0.920965529654974,140.9196416809712,outperform
